user_id,dinero_gastado,porcentaje de recomendación,items_count
76561197988367411,39.99,0.99,101.0
76561197988397124,0.0,0.34,293.0
76561197988486708,39.99,0.59,170.0
76561197988647146,14.99,inf,0.0
76561197988762135,39.98,4.08,196.0
76561197988785314,0.0,18.6,43.0
76561197988814610,39.99,inf,0.0
76561197988832553,14.99,0.2,507.0
76561197988840650,94.94,10.53,76.0
76561197988863895,19.98,8.25,97.0
76561197988934555,19.99,inf,0.0
76561197989039660,39.99,1.11,90.0
76561197989053217,0.0,inf,0.0
76561197989615671,19.99,0.17,594.0
76561197989634859,29.979999999999997,inf,0.0
76561197989689547,4.99,1.08,93.0
76561197989691928,19.99,1.3,77.0
76561197989699885,0.0,5.56,18.0
76561197989723505,112.96,32.99,194.0
76561197989758447,34.98,inf,0.0
76561197989883424,9.99,11.27,71.0
76561197989894094,0.0,20.0,5.0
76561197990027470,64.98,17.39,46.0
76561197990029377,19.98,19.05,42.0
76561197990045164,34.98,inf,0.0
76561197990113354,0.0,inf,0.0
76561197990117063,59.95,1.06,94.0
765611979902442O1,9.99,125.49,51.0
76561197990267442,14.99,4.55,22.0
76561197990498142,17.97,116.82,107.0
76561197990505840,14.99,16.67,6.0
76561197990557433,29.99,inf,0.0
76561197990577342,39.98,1.93,414.0
76561197990596976,14.99,2.7,37.0
76561197990772718,0.0,0.34,292.0
76561197990782367,64.98,2.61,307.0
76561197990895276,69.98,3.85,208.0
76561197990926687,0.0,0.94,106.0
76561197990972548,14.99,inf,0.0
76561197990979375,79.98,inf,0.0
76561197990997704,29.99,6.15,130.0
76561197991249235,104.94999999999999,354.1,61.0
76561197991329759,49.96,220.41,98.0
76561197991380208,14.99,1.1,91.0
76561197991548126,29.99,0.35,284.0
76561197991633595,79.97,71.02,176.0
76561197991723203,0.0,9.52,84.0
76561197991787618,14.99,0.29,349.0
76561197991827492,0.99,1.35,74.0
76561197991856503,19.99,15.38,52.0
76561197991872030,34.98,150.0,18.0
76561197991899190,0.0,inf,0.0
76561197991992793,39.99,4.0,25.0
76561197992152968,24.99,inf,0.0
76561197992227006,9.99,31.84,201.0
76561197992272514,9.99,0.35,284.0
76561197992466945,29.99,inf,0.0
76561197992498182,39.99,inf,0.0
76561197992622789,14.99,8.33,12.0
76561197992670186,24.98,inf,0.0
76561197992681922,154.95,120.35,285.0
76561197992709045,9.99,1.19,84.0
76561197992755277,104.96,183.05,118.0
76561197992809369,29.99,0.82,122.0
76561197992870209,9.99,8.08,99.0
76561197992887038,14.99,3.23,31.0
76561197992910116,99.94,117.39,184.0
76561197993052158,0.0,0.36,279.0
76561197993077385,19.99,1.82,55.0
76561197993114886,39.98,1.79,448.0
76561197993160547,0.0,1.41,71.0
76561197993210440,14.99,0.59,170.0
76561197993255329,39.980000000000004,49.09,55.0
76561197993274093,75.95,148.81,84.0
76561197993412979,19.99,1.0,100.0
76561197993494010,5.99,0.49,203.0
76561197993494697,29.99,0.67,150.0
76561197993538123,14.99,inf,0.0
76561197993557726,4.99,inf,0.0
76561197993617677,39.99,inf,0.0
76561197993654066,19.99,0.36,274.0
76561197993683483,29.99,inf,0.0
76561197993703392,59.99,1.69,59.0
76561197993705839,9.99,1.0,100.0
76561197993725260,39.98,2.74,292.0
76561197993759720,49.98,38.79,165.0
76561197993819764,0.0,inf,0.0
76561197993847898,31.979999999999997,1.14,700.0
76561197993872196,14.99,inf,0.0
76561197993896367,29.979999999999997,7.27,110.0
76561197994033447,9.99,inf,0.0
76561197994101386,62.97,32.65,196.0
76561197994108307,29.99,0.35,285.0
76561197994196557,9.99,0.47,214.0
76561197994242039,9.99,0.64,156.0
76561197994320177,9.99,inf,0.0
76561197994404273,9.99,0.79,127.0
76561197994404698,84.95,664.94,77.0
76561197994405541,34.98,inf,0.0
76561197994407560,0.0,inf,0.0
76561197994493402,54.980000000000004,17.88,151.0
76561197994573217,0.0,1.25,80.0
76561197994640892,174.71,88.52,244.0
76561197994690938,0.0,27.0,100.0
76561197994733323,9.99,1.11,90.0
76561197994830976,23.94,25.99,831.0
76561197994831363,14.99,3.64,220.0
76561197994920291,34.99,0.79,126.0
76561197994950912,0.0,2.04,49.0
76561197994995559,9.99,1.88,426.0
76561197995042824,0.0,inf,0.0
76561197995087932,59.99,inf,0.0
76561197995098683,52.980000000000004,7.84,102.0
76561197995108212,29.99,4.55,22.0
76561197995146150,53.980000000000004,2.34,342.0
76561197995146832,14.99,0.99,101.0
76561197995163667,29.99,0.32,315.0
76561197995165843,21.99,1.56,64.0
76561197995192202,49.98,26.67,30.0
76561197995224155,14.99,2.13,47.0
76561197995247965,4.99,0.16,622.0
76561197995284337,0.0,0.67,149.0
76561197995322437,24.99,2.78,36.0
76561197995338574,29.97,60.68,206.0
76561197995418864,82.96,68.68,364.0
76561197995483380,59.99,0.55,182.0
76561197995484188,9.99,0.61,163.0
76561197995775619,0.0,0.75,133.0
76561197995905411,19.99,0.83,121.0
76561197995939652,39.97,50.39,127.0
76561197996092338,0.0,0.29,347.0
76561197996156672,69.96000000000001,317.59,108.0
76561197996157332,19.99,inf,0.0
76561197996182296,0.0,inf,0.0
76561197996190797,0.0,4.55,22.0
76561197996262501,34.97,18.24,148.0
76561197996328974,24.979999999999997,7.02,114.0
76561197996424549,29.99,inf,0.0
76561197996426485,39.98,4.62,173.0
76561197996426598,54.97,21.77,124.0
76561197996458179,0.0,1.11,90.0
76561197996524718,69.97,4.55,594.0
76561197996569986,9.99,0.74,135.0
76561197996571086,34.99,2.33,43.0
76561197996576526,14.99,1.79,56.0
76561197996722445,29.99,inf,0.0
76561197996741396,9.99,inf,0.0
76561197996744185,117.94,456.62,219.0
76561197996802983,59.99,1.3,77.0
76561197996932711,19.99,0.74,136.0
76561197996935989,89.98,5.37,149.0
76561197996957782,29.979999999999997,7.62,105.0
76561197996992703,39.98,4.4,182.0
76561197997129113,39.97,16.28,393.0
76561197997197174,155.72,413.25,83.0
76561197997238293,84.97,38.1,168.0
76561197997633623,89.94,127.06,170.0
76561197997860947,19.99,0.52,194.0
76561197997877709,29.99,inf,0.0
76561197998014300,14.99,0.63,158.0
76561197998095312,32.98,7.41,108.0
76561197998189696,29.99,0.42,236.0
76561197998198707,14.99,0.82,122.0
76561197998276287,0.0,4.17,24.0
76561197998355213,44.980000000000004,10.39,77.0
76561197998355551,14.99,inf,0.0
76561197998356183,4.99,0.4,253.0
76561197998402311,29.99,1.75,57.0
76561197998469677,2.99,0.75,134.0
76561197998533829,14.99,0.45,223.0
76561197998568725,29.97,inf,0.0
76561197998655584,14.99,3.45,29.0
76561197998681137,49.97,inf,0.0
76561197998718499,19.99,1.11,90.0
76561197998761331,0.0,inf,0.0
76561197998812220,0.0,2.5,40.0
76561197998873955,177.94,250.52,291.0
76561197998876897,7.99,3.85,26.0
76561197998915965,9.99,inf,0.0
76561197998939809,0.0,3.12,32.0
76561197998960814,54.980000000000004,5.03,159.0
76561197999005150,14.99,0.57,174.0
76561197999054744,0.0,1.82,55.0
76561197999075044,24.99,0.68,296.0
76561197999136707,0.0,0.96,104.0
76561197999140519,4.99,4.68,171.0
76561197999174091,9.99,inf,0.0
76561197999260941,34.98,3.79,211.0
76561197999327663,19.98,22.31,121.0
76561197999370899,19.99,inf,0.0
76561197999426881,37.97,3.57,756.0
76561197999483873,122.94,254.01,287.0
76561197999539608,14.99,inf,0.0
76561197999566657,9.99,0.69,144.0
76561197999613236,59.980000000000004,25.91,247.0
76561197999638720,59.99,0.29,346.0
76561197999673239,0.0,18.6,43.0
76561197999775723,9.99,0.87,115.0
76561197999882687,4.99,0.96,104.0
76561197999886086,79.98,inf,0.0
76561197999950218,4.99,0.82,122.0
76561198000000222,34.97,43.24,148.0
76561198000121873,9.99,0.61,165.0
76561198000167222,14.99,0.44,227.0
76561198000550272,14.99,inf,0.0
76561198000614468,9.99,12.9,62.0
76561198000627924,14.99,0.5,201.0
76561198000628126,0.0,0.78,129.0
76561198000691867,9.99,2.78,36.0
76561198000694266,29.99,7.14,112.0
76561198000723558,14.99,2.08,48.0
76561198000733744,209.95000000000002,16.56,163.0
76561198000791529,74.95,108.54,199.0
76561198000889832,29.979999999999997,45.79,273.0
76561198000966319,0.0,12.31,65.0
76561198001078133,0.0,0.93,108.0
76561198001115538,24.99,1.72,58.0
76561198001160024,94.97,47.06,136.0
76561198001296435,94.95,18.52,675.0
76561198001346295,0.0,0.91,110.0
76561198001398677,0.0,0.29,341.0
76561198001508595,19.99,5.26,19.0
76561198001593974,25.97,13.11,206.0
76561198001630399,9.99,0.61,163.0
76561198001654709,19.99,4.97,161.0
76561198001658920,69.97,inf,0.0
76561198001688490,99.94999999999999,161.28,452.0
76561198001699914,9.99,inf,0.0
76561198001743414,0.0,0.37,268.0
76561198001768083,14.99,3.45,29.0
76561198001836842,14.99,1.54,65.0
76561198001898634,1.99,1.06,94.0
76561198001917486,29.99,0.17,605.0
76561198001963605,0.0,inf,0.0
76561198002127153,42.96,317.59,108.0
76561198002151678,119.96000000000001,92.59,135.0
76561198002170343,7.99,2.0,50.0
76561198002196490,9.99,0.26,379.0
76561198002212023,139.92,0.48,207.0
76561198002311337,19.99,inf,0.0
76561198002469107,19.99,0.81,124.0
76561198002527794,44.98,62.79,43.0
76561198002610796,29.99,25.71,105.0
76561198002996759,29.98,33.33,24.0
76561198003056556,10.98,1.44,557.0
76561198003160177,19.99,2.33,43.0
76561198003189312,19.99,1.3,77.0
76561198003480679,29.979999999999997,28.96,221.0
76561198003546877,119.94999999999999,74.85,167.0
76561198003593278,29.979999999999997,inf,0.0
76561198003607025,9.99,inf,0.0
76561198003702006,0.0,0.7,142.0
76561198003704820,24.98,96.43,28.0
76561198003735361,39.99,1.47,68.0
76561198003798869,14.99,inf,0.0
76561198003811382,99.97,9.18,294.0
76561198003855855,69.99,5.63,142.0
76561198003900936,4.99,11.76,68.0
76561198004011791,94.95,inf,0.0
76561198004054009,19.99,0.65,153.0
76561198004058147,19.99,1.89,53.0
76561198004163464,14.99,inf,0.0
76561198004166916,7.99,2.27,44.0
76561198004173845,19.99,14.29,7.0
76561198004200104,0.0,4.0,25.0
76561198004203858,114.96,98.28,349.0
76561198004239988,104.95,348.39,62.0
76561198004245030,29.99,0.7,142.0
76561198004280826,19.99,0.83,120.0
76561198004448633,19.99,0.53,187.0
76561198004622964,19.98,3.33,240.0
76561198004624665,4.99,0.37,273.0
76561198004638606,140.94,56.69,381.0
76561198004669632,129.94,inf,0.0
76561198004791440,0.0,1.35,74.0
76561198004853547,14.99,5.59,143.0
76561198004901938,14.99,1.0,100.0
76561198004924076,44.97,16.98,159.0
76561198004924924,14.99,1.72,58.0
76561198005066500,59.99,0.83,121.0
76561198005263965,14.99,inf,0.0
76561198005307778,0.0,2.56,39.0
76561198005343510,0.0,inf,0.0
76561198005477736,99.96,56.05,223.0
76561198005551923,9.99,1.1,91.0
76561198005576563,74.96000000000001,29.91,214.0
76561198005594856,5.99,0.74,136.0
76561198005615192,19.99,inf,0.0
76561198005698927,0.0,0.64,156.0
76561198005708745,57.97,39.71,68.0
76561198005778772,19.99,0.76,132.0
76561198005781441,14.99,1.89,53.0
76561198005820284,9.99,inf,0.0
76561198005821848,93.91,inf,0.0
76561198005918869,9.99,0.56,179.0
76561198005999162,19.99,39.51,162.0
76561198006016224,24.99,inf,0.0
76561198006111583,0.0,0.18,544.0
76561198006153077,0.0,0.34,298.0
76561198006158702,11.99,inf,0.0
76561198006225175,49.980000000000004,10.19,265.0
76561198006310647,34.98,67.5,40.0
76561198006421406,14.99,0.93,107.0
76561198006487501,0.0,1.64,61.0
76561198006491086,116.92,394.25,87.0
76561198006527232,2.99,inf,0.0
76561198006532480,4.99,1.41,71.0
76561198006537147,19.99,7.84,102.0
76561198006537919,49.99,inf,0.0
76561198006560154,34.98,6.84,117.0
76561198006606435,19.99,0.84,119.0
76561198006679831,39.99,inf,0.0
76561198006889139,39.99,inf,0.0
76561198006896411,194.93,609.52,84.0
76561198006980747,29.99,8.33,12.0
76561198006994190,19.99,4.35,23.0
76561198007037255,8.99,1.08,93.0
76561198007041072,129.97,30.77,208.0
76561198007070577,24.99,1.03,97.0
76561198007161112,14.99,2.5,40.0
76561198007165405,44.98,3.49,229.0
76561198007166637,24.99,inf,0.0
76561198007217051,48.96,14.92,181.0
76561198007309128,114.97,inf,0.0
76561198007317042,59.97,120.19,104.0
76561198007338267,44.97,inf,0.0
76561198007342405,74.98,12.62,214.0
76561198007404119,79.97,21.77,124.0
76561198007488623,14.99,0.46,219.0
76561198007539695,9.98,0.77,1044.0
76561198007570632,59.99,inf,0.0
76561198007571248,19.98,5.56,144.0
76561198007573338,14.99,1.69,59.0
76561198007575596,14.99,8.7,92.0
76561198007584361,0.0,0.72,138.0
76561198007587759,14.99,0.79,126.0
76561198007758543,19.99,1.89,53.0
76561198007767871,19.99,1.72,58.0
76561198007799026,112.92999999999999,261.1,383.0
76561198007860684,0.0,0.89,112.0
76561198007861522,0.0,0.75,134.0
76561198007874509,59.99,1.1,91.0
76561198007914001,19.99,2.5,40.0
76561198007988877,89.94999999999999,inf,0.0
76561198007988939,34.99,2.44,41.0
76561198007991437,0.0,inf,0.0
76561198008021472,0.0,4.04,198.0
76561198008026450,9.99,0.18,569.0
76561198008026969,9.99,1.69,59.0
76561198008063702,14.99,1.02,98.0
76561198008068264,219.92,377.72,193.0
76561198008101478,25.979999999999997,10.13,79.0
76561198008105343,39.99,0.34,294.0
76561198008111776,29.99,5.16,155.0
76561198008211473,104.97,21.26,127.0
76561198008267403,19.99,inf,0.0
76561198008302183,39.99,0.61,163.0
76561198008302763,49.97,16.27,166.0
76561198008352835,64.98,22.69,119.0
76561198008392437,59.99,2.13,47.0
76561198008426280,49.98,14.14,191.0
76561198008532637,49.98,42.86,63.0
76561198008551473,29.979999999999997,inf,0.0
76561198008721949,29.99,0.78,128.0
76561198008725628,0.0,0.74,136.0
76561198008727561,14.99,12.5,8.0
76561198008758884,59.99,2.13,47.0
76561198008760866,59.99,20.51,39.0
76561198008793871,0.0,3.03,33.0
76561198008825050,155.95,69.44,180.0
76561198008827809,59.980000000000004,4.94,547.0
76561198008895770,40.98,76.69,163.0
76561198008896152,59.99,1.54,65.0
76561198008901482,14.99,0.22,454.0
76561198008967901,0.0,1.12,89.0
76561198008972209,19.99,inf,0.0
76561198009001563,0.0,0.41,245.0
76561198009002611,0.99,inf,0.0
76561198009005804,9.99,0.97,103.0
76561198009026821,0.0,0.41,245.0
76561198009043396,9.99,1.64,61.0
76561198009053218,9.99,inf,0.0
76561198009133922,119.98,inf,0.0
76561198009171141,19.99,inf,0.0
76561198009171558,4.99,0.9,111.0
76561198009177886,19.99,0.81,124.0
76561198009239788,9.99,0.99,101.0
76561198009389816,19.99,0.96,104.0
76561198009498722,59.95,0.76,132.0
76561198009636321,14.99,5.26,19.0
76561198009649906,10.99,1.02,98.0
76561198009729086,29.99,0.83,120.0
76561198009729872,14.99,0.34,297.0
76561198009846599,14.99,0.83,120.0
76561198009855249,0.0,50.0,2.0
76561198009876209,0.0,12.5,8.0
76561198009887832,19.99,1.19,84.0
76561198009892332,14.99,1.72,58.0
76561198009992783,30.979999999999997,6.15,130.0
76561198010038495,0.0,3.45,29.0
76561198010211852,14.99,0.69,144.0
76561198010280507,14.99,1.75,57.0
76561198010284350,4.99,0.26,391.0
76561198010288624,24.98,inf,0.0
76561198010336981,8.99,0.39,259.0
76561198010339484,25.97,inf,0.0
76561198010391123,174.95000000000002,136.71,158.0
76561198010398875,14.99,0.84,119.0
76561198010399847,14.99,9.41,85.0
76561198010433036,19.99,1.67,60.0
76561198010436866,114.96,40.76,157.0
76561198010443610,29.97,62.75,102.0
76561198010465186,19.99,2.08,48.0
76561198010579748,0.0,1.09,92.0
76561198010616979,19.99,1.0,100.0
76561198010653835,41.95,300.88,114.0
76561198010674657,29.99,inf,0.0
76561198010698336,99.94999999999999,inf,0.0
76561198010797312,0.0,2.94,34.0
76561198010829979,9.99,0.71,141.0
76561198010871424,34.98,4.68,171.0
76561198010900889,70.94,inf,0.0
76561198011004336,104.91,289.86,345.0
76561198011068007,9.99,0.63,158.0
76561198011128888,0.0,inf,0.0
76561198011136920,14.99,0.47,214.0
76561198011139135,39.99,0.82,122.0
76561198011144513,0.0,inf,0.0
76561198011214122,9.99,inf,0.0
76561198011218089,9.99,0.26,389.0
76561198011244140,19.99,0.53,189.0
76561198011303077,4.99,5.33,150.0
76561198011303167,104.96000000000001,146.94,147.0
76561198011307447,19.99,1.35,74.0
76561198011312704,19.99,2.5,40.0
76561198011372068,109.97,21.09,128.0
76561198011493875,79.94999999999999,74.85,167.0
76561198011526765,19.99,inf,0.0
76561198011579146,39.99,0.28,355.0
76561198011652553,29.99,6.67,15.0
76561198011714432,0.99,0.49,204.0
76561198011735059,14.99,10.84,249.0
76561198011740444,69.98,18.6,43.0
76561198011740985,59.99,inf,0.0
76561198011742990,14.99,inf,0.0
76561198011766768,0.0,14.29,7.0
76561198011773496,0.0,0.34,294.0
76561198011806334,19.99,inf,0.0
76561198011832401,19.99,2.66,301.0
76561198011923340,64.92999999999999,357.29,96.0
76561198012014419,2.99,0.5,201.0
76561198012040171,19.99,0.24,413.0
76561198012047608,14.99,1.96,51.0
76561198012064862,59.980000000000004,inf,0.0
76561198012074748,14.99,0.32,311.0
76561198012074959,0.0,0.78,129.0
76561198012110724,9.99,inf,0.0
76561198012163816,0.0,2.33,43.0
76561198012189478,19.99,0.72,138.0
76561198012189830,74.97,inf,0.0
76561198012252740,14.99,3.94,203.0
76561198012334657,19.99,1.96,51.0
76561198012397577,94.96,inf,0.0
76561198012424984,9.99,1.23,81.0
76561198012455565,14.99,2.83,283.0
76561198012514677,9.99,1.54,65.0
76561198012546232,16.06,1.96,51.0
76561198012572074,9.99,35.53,76.0
76561198012607950,49.98,50.0,54.0
76561198012630014,114.74,20.61,131.0
76561198012657818,19.99,0.43,232.0
76561198012716020,99.96,120.0,180.0
76561198012741239,59.99,1.35,74.0
76561198012798475,2.99,inf,0.0
76561198012909706,0.0,0.55,182.0
76561198012943559,69.98,80.0,80.0
76561198013013096,19.99,inf,0.0
76561198013059927,44.98,inf,0.0
76561198013149300,120.92,360.56,142.0
76561198013199787,7.99,3.85,26.0
76561198013206795,11.99,1.41,71.0
76561198013227556,19.99,inf,0.0
76561198013255974,24.99,0.57,176.0
76561198013259049,34.98,4.35,184.0
76561198013261893,29.99,0.68,148.0
76561198013296434,24.99,0.74,136.0
76561198013427907,19.99,1.09,92.0
76561198013428024,19.99,inf,0.0
76561198013432172,19.99,0.34,291.0
76561198013459229,0.0,inf,0.0
76561198013490617,0.0,0.81,123.0
76561198013524144,19.99,inf,0.0
76561198013532168,39.99,inf,0.0
76561198013535175,14.99,8.42,95.0
76561198013564709,194.95,109.64,197.0
76561198013565069,89.97,14.75,183.0
76561198013573604,14.99,0.53,189.0
76561198013600577,15.97,6.63,966.0
76561198013785384,57.96,300.88,114.0
76561198013919045,14.99,1.92,52.0
76561198013922033,14.99,1.23,81.0
76561198013939867,0.0,14.29,56.0
76561198014047236,0.0,inf,0.0
76561198014078033,19.99,2.13,47.0
76561198014143677,9.99,inf,0.0
76561198014177534,0.0,1.22,82.0
76561198014200832,29.99,inf,0.0
76561198014206568,59.97,24.62,260.0
76561198014210785,36.96,inf,0.0
76561198014215298,29.99,inf,0.0
76561198014421677,4.99,1.59,126.0
76561198014437840,1.99,1.0,100.0
76561198014530333,77.96000000000001,36.78,174.0
76561198014533167,49.980000000000004,inf,0.0
76561198014552338,14.99,25.81,31.0
76561198014580082,49.96,inf,0.0
76561198014676100,39.99,0.56,180.0
76561198014774264,0.0,1.47,68.0
76561198014788733,0.0,15.38,52.0
76561198014841100,49.97,8.39,322.0
76561198014848587,0.0,0.18,560.0
76561198014872561,49.980000000000004,11.11,72.0
76561198014910012,19.99,1.35,74.0
76561198014969917,17.98,3.36,238.0
76561198014987915,59.95,1.32,76.0
76561198015035218,0.0,2.7,37.0
76561198015050660,44.97,41.03,156.0
76561198015083155,59.99,inf,0.0
76561198015083753,104.96000000000001,273.42,79.0
76561198015157743,9.99,0.27,374.0
76561198015158481,0.0,25.0,4.0
76561198015169206,14.99,0.86,116.0
76561198015179413,59.99,inf,0.0
76561198015240666,19.99,7.69,13.0
76561198015275299,9.99,0.81,123.0
76561198015397224,19.99,72.73,11.0
76561198015398411,14.99,0.67,150.0
76561198015411069,59.97,inf,0.0
76561198015450790,39.980000000000004,16.98,159.0
76561198015454441,14.99,inf,0.0
76561198015460867,4.99,1.39,72.0
76561198015461883,117.94,inf,0.0
76561198015462171,19.99,0.76,131.0
76561198015511443,9.99,0.43,231.0
76561198015516156,34.99,inf,0.0
76561198015527964,0.0,0.44,227.0
76561198015597183,29.99,1.27,79.0
76561198015620710,24.97,55.65,115.0
76561198015802290,0.0,inf,0.0
76561198015803033,57.970000000000006,270.08,127.0
76561198015848819,9.99,1.16,86.0
76561198015882376,9.99,inf,0.0
76561198015886143,9.99,0.18,548.0
76561198015897106,14.99,1.69,59.0
76561198015904026,24.979999999999997,4.37,183.0
76561198015930046,159.96,73.56,87.0
76561198015968275,19.99,0.36,278.0
76561198015981146,0.0,36.36,22.0
76561198016006736,19.99,0.98,102.0
76561198016066771,79.98,28.57,28.0
76561198016067437,34.99,1.75,57.0
76561198016174343,0.0,1.49,67.0
76561198016212878,0.0,2.94,34.0
76561198016232690,99.95,251.16,86.0
76561198016307048,7.99,inf,0.0
76561198016359317,0.99,inf,0.0
76561198016407866,12.99,0.51,195.0
76561198016444183,69.97,158.82,17.0
76561198016487628,19.99,1.2,83.0
76561198016514671,1.99,1.02,98.0
76561198016564178,36.97,23.68,114.0
76561198016574636,69.98,inf,0.0
76561198016594121,19.99,2.22,45.0
76561198016597219,0.0,inf,0.0
76561198016599173,49.99,0.91,110.0
76561198016602703,19.99,inf,0.0
76561198016603441,0.0,inf,0.0
76561198016610271,69.97,4.8,562.0
76561198016635228,34.98,inf,0.0
76561198016665024,14.98,71.05,38.0
76561198016684317,30.979999999999997,7.77,103.0
76561198016753953,0.0,25.81,31.0
76561198016761283,19.99,inf,0.0
76561198016761464,159.93,409.55,178.0
